,Unnamed: 0,Date,Close,NextWeek,Profit1,Profit2,Profit3,Profit4
20,20,2019-01-22,7020.359863,0.0011295967948588,0.0,0.0,0.0,-0.01949616824079897
21,21,2019-01-23,7025.77002,0.022390436571677,0.0007700447046514987,0.0007700447046514987,0.0007700447046514987,0.0007700447046514987
22,22,2019-01-24,7073.459961,0.0294453173055856,0.006742095277691732,0.0075069482675763875,0.0075069482675763875,0.0075069482675763875
23,23,2019-01-25,7164.859863,0.0138188681834935,0.01275669081428901,0.01941277926708275,0.020167875263857063,0.020167875263857063
24,24,2019-01-26,7085.680176,0.0369562069548311,-0.011174606393919723,0.0017246354191078974,0.008455103040484722,0.009218636937812613
25,25,2019-01-27,7085.680176,0.0369562069548311,0.0,-0.011174606393919723,0.0017246354191078974,0.008455103040484722
26,26,2019-01-28,7085.680176,0.0369562069548311,0.0,0.0,-0.011174606393919723,0.0017246354191078974
27,27,2019-01-29,7028.290039,0.0531836388262063,-0.008165590304546538,-0.008165590304546538,-0.008165590304546538,-0.019431443956093575
28,28,2019-01-30,7183.080078,0.0267572830753564,0.021549257048391147,0.013559629148269131,0.013559629148269131,0.013559629148269131
29,29,2019-01-31,7281.740234,0.0009077313647,0.01354898044005121,0.03480626702619607,0.026924890438216095,0.026924890438216095
30,30,2019-02-01,7263.870117,0.0047261414985457,-0.002460137187499698,0.011122175603184788,0.03243175803056556,0.024530992174952807
31,31,2019-02-02,7347.540039,-0.0053950215704296,0.011387474114586453,0.00895535167562774,0.02238299623099209,0.043449916340088414
32,32,2019-02-03,7347.540039,-0.0053950215704296,0.0,0.011387474114586453,0.00895535167562774,0.02238299623099209
33,33,2019-02-04,7347.540039,-0.0053950215704296,0.0,0.0,0.011387474114586453,0.00895535167562774
34,34,2019-02-05,7402.080078,0.0016941236608978,0.007368204400017236,0.007368204400017236,0.007368204400017236,0.01867177327772751
35,35,2019-02-06,7375.279785,0.0061150355396313,-0.0036338001786057313,0.0037611788038762906,0.0037611788038762906,0.0037611788038762906
36,36,2019-02-07,7288.350098,0.0190166629122321,-0.011927210662376696,-0.01560435194121764,-0.008121171486567706,-0.008121171486567706
37,37,2019-02-08,7298.200195,0.0238702633999202,0.0013496611132630706,-0.010561451856692917,-0.014233630240941837,-0.006760549543955074
38,38,2019-02-09,7307.899902,0.0244762682027222,0.0013272906211188225,0.0026751603418445702,-0.009220143119579308,-0.012887447455899738
39,39,2019-02-10,7307.899902,0.0244762682027222,0.0,0.0013272906211188225,0.0026751603418445702,-0.009220143119579308
40,40,2019-02-11,7307.899902,0.0244762682027222,0.0,0.0,0.0013272906211188225,0.0026751603418445702
41,41,2019-02-12,7414.620117,0.0097307619084323,0.014393214125065643,0.014393214125065643,0.014393214125065643,0.015701400768068512
42,42,2019-02-13,7420.379883,0.0092569305187957,0.0007762090473554826,0.015158251029396726,0.015158251029396726,0.015158251029396726
43,43,2019-02-14,7426.950195,0.004410931154763,0.0008846581473542169,0.0016601805150519065,0.016029499306478148,0.016029499306478148
44,44,2019-02-15,7472.410156,0.0073777913483153,0.006083707940402244,0.00696298408596086,0.007733788402072227,0.022015688454668895
45,45,2019-02-16,7486.77002,0.0090412742503341,0.001918031936554666,0.007990071130834548,0.008867660796664931,0.009636986685481163
46,46,2019-02-17,7486.77002,0.0090412742503341,0.0,0.001918031936554666,0.007990071130834548,0.008867660796664931
47,47,2019-02-18,7486.77002,0.0090412742503341,0.0,0.0,0.001918031936554666,0.007990071130834548
48,48,2019-02-19,7486.77002,0.0083520376387893,0.0,0.0,0.0,0.001918031936554666
49,49,2019-02-20,7489.069824,0.0087380600712636,0.0003070880702206979,0.0003070880702206979,0.0003070880702206979,0.0003070880702206979
50,50,2019-02-21,7459.709961,0.0097617500386353,-0.0039357914923631694,-0.0036274947875282906,-0.0036274947875282906,-0.0036274947875282906
51,51,2019-02-22,7527.540039,0.0090082628121108,0.009010922246653607,0.005110595865407163,0.005416114532605876,0.005416114532605876
52,52,2019-02-23,7554.459961,0.0030591019238046,0.0035634475712325686,0.012542259868891773,0.008655832096215595,0.008960262063661713
53,53,2019-02-24,7554.459961,0.0030591019238046,0.0,0.0035634475712325686,0.012542259868891773,0.008655832096215595
54,54,2019-02-25,7554.459961,0.0030591019238046,0.0,0.0,0.0035634475712325686,0.012542259868891773
55,55,2019-02-26,7549.299805,0.0035844460677105,-0.000683527761949827,-0.000683527761949827,-0.000683527761949827,0.0028823555246259317
56,56,2019-02-27,7554.509766,-0.0064318990252265,0.0006896491183913145,6.592750759912187e-06,6.592750759912187e-06,6.592750759912187e-06
57,57,2019-02-28,7532.529785,-0.0147453547706084,-0.002918007844292966,-0.0022263463243643758,-0.002911395855834621,-0.002911395855834621
58,58,2019-03-01,7595.350098,-0.0246479699532606,0.008270891030624375,0.005377017711238064,0.006062958574105249,0.005383575012660374
59,59,2019-03-02,7577.569824,-0.0025746730750283,-0.0023464348614360897,0.005943863276237682,0.0030431996716101823,0.003730750050030882
60,60,2019-03-03,7577.569824,-0.0025746730750283,0.0,-0.0023464348614360897,0.005943863276237682,0.0030431996716101823
61,61,2019-03-04,7577.569824,-0.0025746730750283,0.0,0.0,-0.0023464348614360897,0.005943863276237682
62,62,2019-03-05,7576.359863,0.0019362757663666,-0.00015970215537272137,-0.00015970215537272137,-0.00015970215537272137,-0.0025065117475136242
63,63,2019-03-06,7505.919922,0.0183175727197692,-0.009384584665437047,-0.009545785559208117,-0.009545785559208117,-0.009545785559208117
64,64,2019-03-07,7421.459961,0.0282222360695425,-0.011380504839188,-0.020871890815823822,-0.021034926257146536,-0.021034926257146536
65,65,2019-03-08,7408.140137,0.0378488585278768,-0.0017979983847056704,-0.013198965353211665,-0.022707416826502097,-0.022870745405284956
66,66,2019-03-09,7558.060059,0.0206957764001541,0.0198357674892353,0.018073433782434672,0.006898613743868414,-0.0024212302968151514
67,67,2019-03-10,7558.060059,0.0206957764001541,0.0,0.0198357674892353,0.018073433782434672,0.006898613743868414
68,68,2019-03-11,7558.060059,0.0206957764001541,0.0,0.0,0.0198357674892353,0.018073433782434672
69,69,2019-03-12,7591.029785,0.0175101947647015,0.004343248140739492,0.004343248140739492,0.004343248140739492,0.02409286396970703
70,70,2019-03-13,7643.410156,0.0111939641146742,0.006853010623652341,0.011166494438742187,0.011166494438742187,0.011166494438742187
71,71,2019-03-14,7630.910156,0.0272640878672139,-0.0016380745867085793,0.00522616177948881,0.009546711402796334,0.009546711402796334
72,72,2019-03-15,7688.529785,-0.0059647116265934,0.007494232396993934,0.005868433921921759,0.012681228105562967,0.01696939852591068
73,73,2019-03-16,7714.47998,-0.0099734448983558,0.0033638294567199523,0.010832852534021373,0.009212522967750335,0.016002400073634043
74,74,2019-03-17,7714.47998,-0.0099734448983558,0.0,0.0033638294567199523,0.010832852534021373,0.009212522967750335
75,75,2019-03-18,7714.47998,-0.0099734448983558,0.0,0.0,0.0033638294567199523,0.010832852534021373
76,76,2019-03-19,7723.950195,-0.0041986514906574,0.0012260844206544344,0.0012260844206544344,0.0012260844206544344,0.0045857895384837635
77,77,2019-03-20,7728.970215,-0.0110739632343117,0.0006495069666923191,0.0018747950369737854,0.0018747950369737854,0.0018747950369737854
78,78,2019-03-21,7838.959961,-0.0216597660716128,0.014031165683612973,0.014671559310442972,0.015879655160800164,0.015879655160800164
79,79,2019-03-22,7642.669922,0.0113376480842868,-0.025683437987419015,-0.011291903730079766,-0.010635062593247542,-0.009395938688034842
80,80,2019-03-23,7637.540039,0.0250565124402354,-0.0006716669207368601,-0.026372355623862823,-0.011971155049024266,-0.011313872733728253
81,81,2019-03-24,7637.540039,0.0250565124402354,0.0,-0.0006716669207368601,-0.026372355623862823,-0.011971155049024266
82,82,2019-03-25,7637.540039,0.0250565124402354,0.0,0.0,-0.0006716669207368601,-0.026372355623862823
83,83,2019-03-26,7691.52002,0.0204341821371219,0.007018116166848318,0.007018116166848318,0.007018116166848318,0.006351163082586619
84,84,2019-03-27,7643.379883,0.0329919388883003,-0.006298278737534826,0.0007640394811447023,0.0007640394811447023,0.0007640394811447023
85,85,2019-03-28,7669.169922,0.0290265915691103,0.0033628201307703966,-0.002914278628236644,0.004124290284567202,0.004124290284567202
86,86,2019-03-29,7729.319824,0.0270877802662393,0.0077820433582307036,0.011118693876937515,0.004890443772636963,0.011874238236981475
87,87,2019-03-30,7828.910156,0.0159625956244017,0.012720842367015121,0.020403891578392494,0.023698097091817017,0.01754907557531562
88,88,2019-03-31,7828.910156,0.0159625956244017,0.0,0.012720842367015121,0.020403891578392494,0.023698097091817017
89,89,2019-04-01,7828.910156,0.0159625956244017,0.0,0.0,0.012720842367015121,0.020403891578392494
90,90,2019-04-02,7848.689941,0.0077197397852972,0.0025201384114658483,0.0025201384114658483,0.0025201384114658483,0.015208922495005653
91,91,2019-04-03,7895.549805,0.0086998917993653,0.005934971617850496,0.00844015307937124,0.00844015307937124,0.00844015307937124
92,92,2019-04-04,7891.779785,0.007042781161436,-0.0004777147997927734,0.00546009204183592,0.007966470265616999,0.007966470265616999
93,93,2019-04-05,7938.689941,0.0057276723663391,0.005909055064328518,0.005434163107592765,0.011336883121632928,0.01382845101847765
94,94,2019-04-06,7953.879883,0.0027822752324056,0.0019097525010989627,0.0078075227327392485,0.007333537702105623,0.013224984981835686
95,95,2019-04-07,7953.879883,0.0027822752324056,0.0,0.0019097525010989627,0.0078075227327392485,0.007333537702105623
96,96,2019-04-08,7953.879883,0.0027822752324056,0.0,0.0,0.0019097525010989627,0.0078075227327392485
97,97,2019-04-09,7909.279785,0.0114991753323087,-0.005638958187392013,-0.005638958187392013,-0.005638958187392013,-0.003718436671791086
98,98,2019-04-10,7964.240234,0.0039978507760317,0.006900902959377023,0.0013008586752281867,0.0013008586752281867,0.0013008586752281867
99,99,2019-04-11,7947.359863,0.0063795017306366,-0.002124022479287622,0.0047915381531025,-0.0008204007509908743,-0.0008204007509908743
100,100,2019-04-12,7984.160156,0.0038964478908431,0.004609162677222257,0.002494930163071749,0.009378615851502991,0.0037925432867532156
101,101,2019-04-13,7976.009766,0.0049222926189681,-0.0010218630918361125,0.003592009518610267,0.0014756165482859883,0.00836633642105804
102,102,2019-04-14,7976.009766,0.0049222926189681,0.0,-0.0010218630918361125,0.003592009518610267,0.0014756165482859883
103,103,2019-04-15,7976.009766,0.0049222926189681,0.0,0.0,-0.0010218630918361125,0.003592009518610267
104,104,2019-04-16,8000.22998,0.0150732971803893,0.00302743971867668,0.00302743971867668,0.00302743971867668,0.0020086702557518417
105,105,2019-04-17,7996.080078,0.0132477022449349,-0.0005189920510448534,0.0025100188847808373,0.0025100188847808373,0.0025100188847808373
106,106,2019-04-18,7998.060059,0.015081171697913,0.00024755765590587034,-0.00027130591468339256,0.002756955166295312,0.002756955166295312
107,107,2019-04-19,8015.27002,0.0163600080437465,0.002147146753266781,0.0023941728665555265,0.001876423372197243,0.00489818233222788
108,108,2019-04-20,8015.27002,0.0182876032415935,0.0,0.002147146753266781,0.0023941728665555265,0.001876423372197243
109,109,2019-04-21,8015.27002,0.0182876032415935,0.0,0.0,0.002147146753266781,0.0023941728665555265
110,110,2019-04-22,8015.27002,0.0182876032415935,0.0,0.0,0.0,0.002147146753266781
111,111,2019-04-23,8120.819824,-0.0031314186930789,0.01299743206813453,0.01299743206813453,0.01299743206813453,0.01299743206813453
112,112,2019-04-24,8102.009766,-0.0064637825073685,-0.0023216533358101144,0.010705954263842367,0.010705954263842367,0.010705954263842367
113,113,2019-04-25,8118.680176,-0.0100890975163842,0.002053339907301667,-0.00026354628506310883,0.01273731120800834,0.01273731120800834
114,114,2019-04-26,8146.399902,0.0021604755734712,0.0034026964467083025,0.00544904946160351,0.003140046929652921,0.016096666451128533
115,115,2019-04-27,8161.850098,-0.0047244262681874,0.0018929771821937446,0.005289232402170496,0.0073317117175017935,0.005027080074657815
116,116,2019-04-28,8161.850098,-0.0047244262681874,0.0,0.0018929771821937446,0.005289232402170496,0.0073317117175017935
117,117,2019-04-29,8161.850098,-0.0047244262681874,0.0,0.0,0.0018929771821937446,0.005289232402170496
118,118,2019-04-30,8095.390137,-0.0162599169122663,-0.008209605698463395,-0.008209605698463395,-0.008209605698463395,-0.006301087920007651
119,119,2019-05-01,8049.640137,-0.0132080827453765,-0.005683483885162903,-0.013939748745317056,-0.013939748745317056,-0.013939748745317056
120,120,2019-05-02,8036.77002,-0.0157003591848457,-0.0016014041670935348,-0.007293989607033746,-0.015563476084139579,-0.015563476084139579
121,121,2019-05-03,8164.0,-0.0302621336354728,0.015584269965703095,0.014007822513473748,0.008403951861832395,0.00026333929446351186
122,122,2019-05-04,8123.290039,-0.0586301876103676,-0.005011511444814923,0.010650859268180378,0.009066511431502035,0.0034345569179547192
123,123,2019-05-05,8123.290039,-0.0586301876103676,0.0,-0.005011511444814923,0.010650859268180378,0.009066511431502035
124,124,2019-05-06,8123.290039,-0.0586301876103676,0.0,0.0,-0.005011511444814923,0.010650859268180378
125,125,2019-05-07,7963.759766,-0.0287891069967768,-0.020032029805957897,-0.020032029805957897,-0.020032029805957897,-0.025143931997408255
126,126,2019-05-08,7943.319824,-0.0152543174245479,-0.002573224099354856,-0.02265680080716844,-0.02265680080716844,-0.02265680080716844
127,127,2019-05-09,7910.589844,-0.0015852217403878,-0.004137489194288717,-0.006721359980549137,-0.02688803226997397,-0.02688803226997397
128,128,2019-05-10,7916.939941,-0.0127145281826257,0.0008020898285603846,-0.003332080727729815,-0.005913879017514261,-0.026064375824219835
129,129,2019-05-11,7647.02002,0.0072394034349604,-0.03529739954832754,-0.03446699803461482,-0.03874709406083132,-0.04142002311640348
130,130,2019-05-12,7647.02002,0.0072394034349604,0.0,-0.03529739954832754,-0.03446699803461482,-0.03874709406083132
131,131,2019-05-13,7647.02002,0.0072394034349604,0.0,0.0,-0.03529739954832754,-0.03446699803461482
132,132,2019-05-14,7734.490234,0.0066235756268459,0.01130911170014672,0.01130911170014672,0.01130911170014672,-0.023589105613964084
133,133,2019-05-15,7822.149902,-0.0091164269278152,0.011206595258112741,0.02238897032070713,0.02238897032070713,0.02238897032070713
134,134,2019-05-16,7898.049805,-0.0341565356841909,0.009609954972928858,0.020708855355211296,0.03178376829696375,0.03178376829696375
135,135,2019-05-17,7816.279785,-0.0229354659673303,-0.010461501155181581,-0.0007510116272021846,0.010463999914250748,0.02165477307053688
136,136,2019-05-18,7702.379883,-0.0123377172307147,-0.014787624569308731,-0.02540382647600453,-0.015549741874501168,-0.004168886952832766
137,137,2019-05-19,7702.379883,-0.0123377172307147,0.0,-0.014787624569308731,-0.02540382647600453,-0.015549741874501168
138,138,2019-05-20,7702.379883,-0.0123377172307147,0.0,0.0,-0.014787624569308731,-0.02540382647600453
139,139,2019-05-21,7785.720215,-0.0229099058371442,0.010704254673759898,0.010704254673759898,0.010704254673759898,-0.003925079396139004
140,140,2019-05-22,7750.839844,-0.0262590621269969,-0.0045002053586491566,0.0062522206593539405,0.0062522206593539405,0.0062522206593539405
141,141,2019-05-23,7628.279785,-0.0079388239166426,-0.01606653956780642,-0.02063904765391357,-0.009713867357842314,-0.009713867357842314
142,142,2019-05-24,7637.009766,-0.0240748499260201,0.001143115076121327,-0.014905058588084037,-0.019472339771262268,-0.008559648213496796
143,143,2019-05-25,7607.350098,-0.0360611874655436,-0.0038988172777532446,-0.0027512454048226756,-0.018861987965786427,-0.023447076143753992
144,144,2019-05-26,7607.350098,-0.0360611874655436,0.0,-0.0038988172777532446,-0.0027512454048226756,-0.018861987965786427
145,145,2019-05-27,7607.350098,-0.0360611874655436,0.0,0.0,-0.0038988172777532446,-0.0027512454048226756
146,146,2019-05-28,7607.350098,-0.010546376854812,0.0,0.0,0.0,-0.0038988172777532446
147,147,2019-05-29,7547.310059,0.0037324451731524,-0.007955157338262936,-0.007955157338262936,-0.007955157338262936,-0.007955157338262936
148,148,2019-05-30,7567.720215,0.0063202111918984,0.002697001926623144,-0.0052367003369719065,-0.0052367003369719065,-0.0052367003369719065
149,149,2019-05-31,7453.149902,0.0387688695114614,-0.015372066107144314,-0.012633605688614024,-0.020689265347879456,-0.020689265347879456
150,150,2019-06-01,7333.02002,0.066841478771798,-0.016382047460985955,-0.03200593948467092,-0.029222617477594238,-0.03741024533572731
151,151,2019-06-02,7333.02002,0.066841478771798,0.0,-0.016382047460985955,-0.03200593948467092,-0.029222617477594238
152,152,2019-06-03,7333.02002,0.066841478771798,0.0,0.0,-0.016382047460985955,-0.03200593948467092
153,153,2019-06-04,7527.120117,0.0392513607339315,0.025786767579492376,0.025786767579492376,0.025786767579492376,0.009827160168859077
154,154,2019-06-05,7575.47998,0.0286767618122594,0.006383735832933939,0.03200588750021357,0.03200588750021357,0.03200588750021357
155,155,2019-06-06,7615.549805,0.0290957427465737,0.005261580060009808,0.011611727355776811,0.03709906602074933,0.03709906602074933
156,156,2019-06-07,7742.100098,0.0070471909829859,0.016345731958786185,0.02152130764145538,0.02776765713162696,0.05283838659043904
157,157,2019-06-08,7823.169922,0.0027929980069273,0.010362784498904836,0.026539129159925255,0.031661071467137175,0.03784269138363727
158,158,2019-06-09,7823.169922,0.0027929980069273,0.0,0.010362784498904836,0.026539129159925255,0.031661071467137175
159,159,2019-06-10,7823.169922,0.0027929980069273,0.0,0.0,0.010362784498904836,0.026539129159925255
160,160,2019-06-11,7822.569824,0.0167860513813675,-7.671366488270402e-05,-7.671366488270402e-05,-7.671366488270402e-05,0.010286865801199432
161,161,2019-06-12,7792.720215,0.0249719743082037,-0.0038304479278677495,-0.003907455440449142,-0.003907455440449142,-0.003907455440449142
162,162,2019-06-13,7837.129883,0.0273327052374947,0.005666572924398136,0.001857830509046759,0.0017812593651511347,0.0017812593651511347
163,163,2019-06-14,7796.660156,0.0301474990953805,-0.0051906490972106565,0.0005053370188217853,-0.003323175241909343,-0.0034001438397439016
164,164,2019-06-15,7845.02002,0.0204818056028364,0.006164402879369582,0.0010057510343995683,0.00666662479721749,0.0028617130284901145
165,165,2019-06-16,7845.02002,0.0204818056028364,0.0,0.006164402879369582,0.0010057510343995683,0.00666662479721749
166,166,2019-06-17,7845.02002,0.0204818056028364,0.0,0.0,0.006164402879369582,0.0010057510343995683
167,167,2019-06-18,7953.879883,-0.008695085796784,0.013686385085179402,0.013686385085179402,0.013686385085179402,0.01976641957292174
168,168,2019-06-19,7987.319824,-0.0096840505581838,0.004186628523315351,0.017815713798316063,0.017815713798316063,0.017815713798316063
169,169,2019-06-20,8051.339844,-0.0103808905870847,0.007951474070208174,0.01210481272537879,0.025625526682214676,0.025625526682214676
170,170,2019-06-21,8031.709961,-0.0031711462594733,-0.002444047792477366,0.005526860060379043,0.009690349673721238,0.023244108901656048
171,171,2019-06-22,8005.700195,0.0106748890063824,-0.00324890582540722,-0.005700894098995139,0.0022959104828181986,0.006472926881819203
172,172,2019-06-23,8005.700195,0.0106748890063824,0.0,-0.00324890582540722,-0.005700894098995139,0.0022959104828181986
173,173,2019-06-24,8005.700195,0.0106748890063824,0.0,0.0,-0.00324890582540722,-0.005700894098995139
174,174,2019-06-25,7884.720215,0.0284562575312635,-0.015343598339716111,-0.015343598339716111,-0.015343598339716111,-0.018642354071151945
175,175,2019-06-26,7909.970215,0.0329027490528925,0.0031921738405686273,-0.01210244506590725,-0.01210244506590725,-0.01210244506590725
176,176,2019-06-27,7967.759766,0.0243519230873357,0.007252923368322328,0.010421944616646948,-0.004761743590952567,-0.004761743590952567
177,177,2019-06-28,8006.240234,0.0194285707715125,0.004806309438053736,0.012024373012337415,0.01517816296392682,6.745226026395602e-05
178,178,2019-06-29,8091.160156,0.0008922981205168,0.01049539501909719,0.015251260341014537,0.022393567486813152,0.025514257167053366
179,179,2019-06-30,8091.160156,0.0008922981205168,0.0,0.01049539501909719,0.015251260341014537,0.022393567486813152
180,180,2019-07-01,8091.160156,0.0008922981205168,0.0,0.0,0.01049539501909719,0.015251260341014537
181,181,2019-07-02,8109.089844,0.0040251294076055,0.0022110604697846,0.0022110604697846,0.0022110604697846,0.01268324953584029
182,182,2019-07-03,8170.22998,0.003953412949093,0.007483282129103541,0.009677796609588235,0.009677796609588235,0.009677796609588235
183,183,2019-07-04,8161.790039,0.0041963833713364,-0.001034079651604676,0.006456940787275788,0.008653724570529903,0.008653724570529903
184,184,2019-07-05,8161.790039,0.0100896505063844,0.0,-0.001034079651604676,0.006456940787275788,0.008653724570529903
185,185,2019-07-06,8098.379883,0.0197336441743703,-0.007829980430173508,-0.007829980430173508,-0.00887215690521349,-0.001322481922894562
186,186,2019-07-07,8098.379883,0.0197336441743703,0.0,-0.007829980430173508,-0.007829980430173508,-0.00887215690521349
187,187,2019-07-08,8098.379883,0.0197336441743703,0.0,0.0,-0.007829980430173508,-0.007829980430173508
188,188,2019-07-09,8141.72998,0.009957321748467,0.005324433149525853,0.005324433149525853,0.005324433149525853,-0.002463857073285101
189,189,2019-07-10,8202.530273,-0.0021115816002549,0.007412382640041521,0.012697349053721767,0.012697349053721767,0.012697349053721767
190,190,2019-07-11,8196.040039,0.0013665373700843,-0.0007918743648295619,0.006626377951006916,0.01191552939410914,0.01191552939410914
191,191,2019-07-12,8244.139648,-0.0118447064423138,0.005834400077353079,0.005047145824378932,0.012422117088330069,0.017680409505843524
192,192,2019-07-13,8258.19043,-0.0065451120869829,0.0017014359403674168,0.007525909159738405,0.006739994369444475,0.014102417592227948
193,193,2019-07-14,8258.19043,-0.0065451120869829,0.0,0.0017014359403674168,0.007525909159738405,0.006739994369444475
194,194,2019-07-15,8258.19043,-0.0065451120869829,0.0,0.0,0.0017014359403674168,0.007525909159738405
195,195,2019-07-16,8222.799805,0.0034782053167106,-0.00430396286414272,-0.00430396286414272,-0.00430396286414272,-0.0025952040066722437
196,196,2019-07-17,8185.209961,0.0166507688439735,-0.004592410479279702,-0.00891613890758214,-0.00891613890758214,-0.00891613890758214
197,197,2019-07-18,8207.240234,0.0038136820791882,0.0026842485868436945,-0.001895834721096794,-0.006207957187475667,-0.006207957187475667
198,198,2019-07-19,8146.490234,0.0225520097272359,-0.0074571991440505435,-0.004752933580942619,-0.009367171482206761,-0.013711450304550956
199,199,2019-07-20,8204.139648,0.010871393446081,0.0070268689312296346,-0.00037792945184158763,0.0023073335915991394,-0.002274480664715308
200,200,2019-07-21,8204.139648,0.010871393446081,0.0,0.0070268689312296346,-0.00037792945184158763,0.0023073335915991394
201,201,2019-07-22,8204.139648,0.010871393446081,0.0,0.0,0.0070268689312296346,-0.00037792945184158763
202,202,2019-07-23,8251.400391,0.0026916595908041,0.00572760268081856,0.00572760268081856,0.00572760268081856,0.012714224498719923
203,203,2019-07-24,8321.5,-0.0175545368022592,0.008423915039355979,0.014103268881812136,0.014103268881812136,0.014103268881812136
204,204,2019-07-25,8238.540039,-0.0154663230859852,-0.010069740585987396,-0.0015609989074667036,0.0041755445548790175,0.0041755445548790175
205,205,2019-07-26,8330.209961,-0.0391514906019066,0.01100451518379213,0.0010455872109800806,0.009460694312504526,0.015134109895216382
206,206,2019-07-27,8293.330078,-0.0684031666006963,-0.004446932975431923,0.006606518549809653,-0.0033966961082046456,0.005055832410581361
207,207,2019-07-28,8293.330078,-0.0684031666006963,0.0,-0.004446932975431923,0.006606518549809653,-0.0033966961082046456
208,208,2019-07-29,8293.330078,-0.0684031666006963,0.0,0.0,-0.004446932975431923,0.006606518549809653
209,209,2019-07-30,8273.610352,-0.0532222709634319,-0.002383448719606946,-0.002383448719606946,-0.002383448719606946,-0.0068409807317453405
210,210,2019-07-31,8175.419922,-0.0382353257670377,-0.01201044483791834,-0.014422519836896132,-0.014422519836896132,-0.014422519836896132
211,211,2019-08-01,8111.120117,-0.008871766163243,-0.007927364417305873,-0.02003302042826834,-0.022464216824764904,-0.022464216824764904
212,212,2019-08-02,8004.069824,-0.0056133552040337,-0.013374482651189856,-0.021407871466364643,-0.033675434363627,-0.03613914675415014
213,213,2019-08-03,7726.040039,0.0177801456252587,-0.035986065771927554,-0.04984184343546863,-0.058164322308917764,-0.07087334653146227
214,214,2019-08-04,7726.040039,0.0177801456252587,0.0,-0.035986065771927554,-0.04984184343546863,-0.058164322308917764
215,215,2019-08-05,7726.040039,0.0177801456252587,0.0,0.0,-0.035986065771927554,-0.04984184343546863
216,216,2019-08-06,7833.27002,0.0233733603632368,0.013689044387110187,0.013689044387110187,0.013689044387110187,-0.021804406533147982
217,217,2019-08-07,7862.830078,-0.011305107209262,0.003759467991392606,0.017397048854296698,0.017397048854296698,0.017397048854296698
218,218,2019-08-08,8039.160156,-0.0339015560968256,0.021933892916462996,0.025610901139509527,0.03894935676412708,0.03894935676412708
219,219,2019-08-09,7959.140137,-0.0079342619821999,-0.010053852253211005,0.012100560781971864,0.015814537102426744,0.02928709558918021
220,220,2019-08-10,7863.410156,0.01772766525394,-0.01217410501307194,-0.022350353919399445,7.376926657670809e-05,0.00383295992477287
221,221,2019-08-11,7863.410156,0.01772766525394,0.0,-0.01217410501307194,-0.022350353919399445,7.376926657670809e-05
222,222,2019-08-12,7863.410156,0.01772766525394,0.0,0.0,-0.01217410501307194,-0.022350353919399445
223,223,2019-08-13,8016.359863,-0.0084576796898718,0.019079695723984214,0.019079695723984214,0.019079695723984214,0.007137868930273516
224,224,2019-08-14,7773.939941,0.0316789198101678,-0.031183662832467984,-0.011508992310080967,-0.011508992310080967,-0.011508992310080967
