,Unnamed: 0,Date,Close,NextWeek,Profit1,Profit2,Profit3,Profit4,Profit5,Profit6,Profit7,Profit8,Profit9,Profit10,Profit11,Profit12,Profit13,Profit14,Profit15,Profit16,Profit17,Profit18,Profit19,Profit20,Profit21,Profit22,Profit23,Profit24,Profit25,Profit26,Profit27,Profit28,Profit29,Profit30
20,20,2019-01-22,121.449997,0.020831667867394,0.0,0.0,0.0,0.0035531318018458768,-0.005404995451601059,-0.006706469453826905,-0.003528060474107222,-0.005242026545729456,-0.005242026545729456,-0.005242026545729456,-0.00287361240869598,-0.001151402291353008,-0.007031322165502749,-0.0006582901395400115,-0.003364549455403342,-0.003364549455403342,-0.003364549455403342,8.230401708976682e-05,-0.008004598546108067,0.0009889969341631015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,2019-01-23,121.279999,0.0281167795853956,-0.0013997365516607838,-0.0013997365516607838,-0.0013997365516607838,-0.0013997365516607838,0.0021484218017291806,-0.006797166433566676,-0.008096818715060572,-0.004922858670565929,-0.006634425641229407,-0.006634425641229407,-0.006634425641229407,-0.004269326660033006,-0.0025495271831409193,-0.008421216718521977,-0.0020571052584308835,-0.004759576524211527,-0.004759576524211527,-0.004759576524211527,-0.0013175477385120862,-0.009393130768602492,-0.000412123952655911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,2019-01-24,121.089996,0.0302254861747621,-0.0015666474403582768,-0.0029641910983332254,-0.0029641910983332254,-0.0029641910983332254,-0.0029641910983332254,0.0005784085418544152,-0.008353165110530117,-0.009650781295103853,-0.006481793726988717,-0.008190679275638603,-0.008190679275638603,-0.008190679275638603,-0.005829285570707289,-0.004112180413263605,-0.009974671081263478,-0.003620529940101492,-0.006318767386190959,-0.006318767386190959,-0.006318767386190959,-0.002882131046078273,-0.010945062484685186,-0.001978125740078649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,2019-01-25,122.860001,0.0133485185304532,0.014617268630515089,0.013027721083671787,0.011609749154625346,0.011609749154625346,0.011609749154625346,0.011609749154625346,0.015204131925403975,0.006142003061649307,0.004825419272726353,0.00804072878341139,0.0063068639956380835,0.0063068639956380835,0.0063068639956380835,0.008702774826696787,0.010444979371493667,0.004496795102555752,0.01094381643169431,0.00820613812402644,0.00820613812402644,0.00820613812402644,0.011693008700707943,0.0035122192273134858,0.012610228095108774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,2019-01-26,123.290001,0.0054343255297726,0.0034999185780570426,0.01816834645861252,0.016573235624779317,0.015150300909435243,0.015150300909435243,0.015150300909435243,0.015150300909435243,0.01875726372724997,0.0096634181503283,0.008342226425342925,0.011568789257518612,0.009828856084162738,0.009828856084162738,0.009828856084162738,0.012233152408050433,0.013981454526900423,0.008012452097333946,0.014482037476195487,0.011734777517357865,0.011734777517357865,0.011734777517357865,0.015233851857149976,0.007024430286694412,0.016154281444749424,0.0,0.0,0.0,0.0,0.0,0.0
25,25,2019-01-27,123.290001,0.0054343255297726,0.0,0.0034999185780570426,0.01816834645861252,0.016573235624779317,0.015150300909435243,0.015150300909435243,0.015150300909435243,0.015150300909435243,0.01875726372724997,0.0096634181503283,0.008342226425342925,0.011568789257518612,0.009828856084162738,0.009828856084162738,0.009828856084162738,0.012233152408050433,0.013981454526900423,0.008012452097333946,0.014482037476195487,0.011734777517357865,0.011734777517357865,0.011734777517357865,0.015233851857149976,0.007024430286694412,0.016154281444749424,0.0,0.0,0.0,0.0,0.0
26,26,2019-01-28,123.290001,0.0054343255297726,0.0,0.0,0.0034999185780570426,0.01816834645861252,0.016573235624779317,0.015150300909435243,0.015150300909435243,0.015150300909435243,0.015150300909435243,0.01875726372724997,0.0096634181503283,0.008342226425342925,0.011568789257518612,0.009828856084162738,0.009828856084162738,0.009828856084162738,0.012233152408050433,0.013981454526900423,0.008012452097333946,0.014482037476195487,0.011734777517357865,0.011734777517357865,0.011734777517357865,0.015233851857149976,0.007024430286694412,0.016154281444749424,0.0,0.0,0.0,0.0
27,27,2019-01-29,123.980003,0.0024197127983615,0.005596577130370797,0.005596577130370797,0.005596577130370797,0.009116083272699953,0.02386660414127024,0.022262566146624002,0.020831667867394023,0.020831667867394023,0.020831667867394023,0.020831667867394023,0.024458817330825028,0.015314077345720434,0.01398549146934217,0.01723011200927412,0.015480441165711867,0.015480441165711867,0.015480441165711867,0.017898193319420466,0.01965627994592579,0.013653871533870873,0.020159664446306732,0.017397029235212295,0.017397029235212295,0.017397029235212295,0.020915686414431953,0.012660320182961607,0.02184126725721148,0.0,0.0,0.0
28,28,2019-01-30,124.690002,-0.0100248614961125,0.005726721913371873,0.01135534908463504,0.01135534908463504,0.01135534908463504,0.01489501045991372,0.0297300034595757,0.028116779585395636,0.026677686949634183,0.026677686949634183,0.026677686949634183,0.026677686949634183,0.030325608089380493,0.021128498721411114,0.0197923044031808,0.02305550598265935,0.021295815260736085,0.021295815260736085,0.021295815260736085,0.023727413208684427,0.02549556790839937,0.01945878537255813,0.026001835151829494,0.02322337909713303,0.02322337909713303,0.02322337909713303,0.026762186647526567,0.01845954422935555,0.027693068034401035,0.0,0.0
29,29,2019-01-31,124.75,-0.0080962084168336,0.0004811773120349546,0.006210654794063875,0.011841990333019758,0.011841990333019758,0.011841990333019758,0.015383354913044508,0.030225486174762124,0.02861148605385457,0.027171700959366874,0.027171700959366874,0.027171700959366874,0.027171700959366874,0.03082137739600172,0.02161984258766817,0.020283005323047453,0.023547777081090647,0.021787239635915792,0.021787239635915792,0.021787239635915792,0.02422000761362868,0.02598901310926929,0.019949325810634116,0.02649552395701078,0.023715730972298312,0.023715730972298312,0.023715730972298312,0.02725624131659676,0.018949603855264174,0.028187570622474786,0.0
30,30,2019-02-01,124.5,-0.0023293253012048,-0.002004008016032064,-0.0015237949871875604,0.004194200576039699,0.009814250873434547,0.009814250873434547,0.009814250873434547,0.013348518530453237,0.02816090604214737,0.02655014039041999,0.02511324063680301,0.02511324063680301,0.02511324063680301,0.02511324063680301,0.028755603092602923,0.01957250823378507,0.01823835000175878,0.021496579131028343,0.019739569817006142,0.019739569817006142,0.019739569817006142,0.022167462508190548,0.023932922902637488,0.017905339185763106,0.0244384186985799,0.0216641964412917,0.0216641964412917,0.0216641964412917,0.02519761157447933,0.01690762068120553,0.02612707448896281
31,31,2019-02-02,123.959999,-0.0029041707236541,-0.0043373574297189054,-0.006332673346693417,-0.005854543173397419,-0.00016134860070942354,0.005434325529772625,0.005434325529772625,0.005434325529772625,0.008953263804710529,0.023701404697378938,0.022097625512018618,0.02066695810622375,0.02066695810622375,0.02066695810622375,0.02066695810622375,0.024293522334164267,0.015150257840060122,0.013821886329153935,0.01706598335410193,0.015316594817481991,0.015316594817481991,0.015316594817481991,0.017733956870263724,0.01949175983195194,0.013490319900095193,0.019995063111948125,0.01723287364817927,0.01723287364817927,0.01723287364817927,0.020750963096986687,0.01249692885730613
32,32,2019-02-03,123.959999,-0.0029041707236541,0.0,-0.0043373574297189054,-0.006332673346693417,-0.005854543173397419,-0.00016134860070942354,0.005434325529772625,0.005434325529772625,0.005434325529772625,0.008953263804710529,0.023701404697378938,0.022097625512018618,0.02066695810622375,0.02066695810622375,0.02066695810622375,0.02066695810622375,0.024293522334164267,0.015150257840060122,0.013821886329153935,0.01706598335410193,0.015316594817481991,0.015316594817481991,0.015316594817481991,0.017733956870263724,0.01949175983195194,0.013490319900095193,0.019995063111948125,0.01723287364817927,0.01723287364817927,0.01723287364817927,0.020750963096986687
33,33,2019-02-04,123.959999,-0.0029041707236541,0.0,0.0,-0.0043373574297189054,-0.006332673346693417,-0.005854543173397419,-0.00016134860070942354,0.005434325529772625,0.005434325529772625,0.005434325529772625,0.008953263804710529,0.023701404697378938,0.022097625512018618,0.02066695810622375,0.02066695810622375,0.02066695810622375,0.02066695810622375,0.024293522334164267,0.015150257840060122,0.013821886329153935,0.01706598335410193,0.015316594817481991,0.015316594817481991,0.015316594817481991,0.017733956870263724,0.01949175983195194,0.013490319900095193,0.019995063111948125,0.01723287364817927,0.01723287364817927,0.01723287364817927
34,34,2019-02-05,124.279999,-0.0033794496570603,0.0025814779169206627,0.0025814779169206627,0.0025814779169206627,-0.001767076305220854,-0.0037675430861723153,-0.0032881786303925412,0.0024197127983615813,0.008029832038041754,0.008029832038041754,0.008029832038041754,0.011557854374427417,0.026344067267125886,0.02473614796121494,0.023301787319105555,0.023301787319105555,0.023301787319105555,0.023301787319105555,0.026937713442514794,0.017770845813030553,0.016439045140403497,0.019691516730181744,0.017937612185686406,0.017937612185686406,0.017937612185686406,0.0203612146052246,0.02212355529644071,0.016106622779930146,0.022628157842739718,0.01985883784786779,0.01985883784786779
35,35,2019-02-06,123.440002,-0.0005670690121992,-0.006758907360467526,-0.004194877413640423,-0.004194877413640423,-0.004194877413640423,-0.008514040160642515,-0.010500985971943832,-0.010024861496112574,-0.004355549176749008,0.0012166517867089899,0.0012166517867089899,0.0012166517867089899,0.004720828546957362,0.01940710279650193,0.017810051268222743,0.016385385336814877,0.016385385336814877,0.016385385336814877,0.016385385336814877,0.01999673657238649,0.010891826951995602,0.009569027796737439,0.012799516232347822,0.011057466166187831,0.011057466166187831,0.011057466166187831,0.01346468768149376,0.015215116875240358,0.009238852248203077,0.015716308859675076,0.01296570644209998
36,36,2019-02-07,123.739998,0.0025860676028133,0.0024302980811681534,-0.00434503543888831,-0.0017747741350013753,-0.0017747741350013753,-0.0017747741350013753,-0.0061044337349397595,-0.008096208416833667,-0.0076189268166024,-0.0019358363783875412,0.003649906694379832,0.003649906694379832,0.003649906694379832,0.00716259964868471,0.021884565922357456,0.020283633082813567,0.01885550478852629,0.01885550478852629,0.01885550478852629,0.01885550478852629,0.02247563268407614,0.013348595419305607,0.012022581467798648,0.015260920953255331,0.013514637186162252,0.013514637186162252,0.013514637186162252,0.015927708967297775,0.017682392225755156,0.011691603494262234,0.018184802256107944
37,37,2019-02-08,124.209999,0.0047500523689723,0.003798294873093471,0.006237823943003414,-0.000563244291625778,0.0020167796225942208,0.0020167796225942208,0.0020167796225942208,-0.0023293253012048494,-0.004328665330661352,-0.0038495708741749044,0.0018551056173147526,0.007462064989357835,0.007462064989357835,0.007462064989357835,0.0109881001873018,0.025765984829993694,0.0241589711754532,0.02272541842878761,0.02272541842878761,0.02272541842878761,0.02272541842878761,0.02635929663756307,0.017197592193943224,0.015866541650442607,0.019117181304164236,0.01736426463639164,0.01736426463639164,0.01736426463639164,0.01978650197570186,0.02154785003858374,0.015534306524966204
38,38,2019-02-09,123.599998,0.0250808984640921,-0.004911045849054366,-0.0011314045762308852,0.0012961438545666295,-0.005471524022139751,-0.0029041707236541437,-0.0029041707236541437,-0.0029041707236541437,-0.007228931726907636,-0.009218452905811629,-0.008741711304167014,-0.003065050740481084,0.00251437259701211,0.00251437259701211,0.00251437259701211,0.0060230912744335926,0.02072840104809319,0.019129279511290197,0.017702767007890526,0.017702767007890526,0.017702767007890526,0.017702767007890526,0.021318799074172806,0.012202088181131065,0.010877574487876986,0.014112250101220435,0.012367942087572843,0.012367942087572843,0.012367942087572843,0.014778283708252416,0.016530981710041342
39,39,2019-02-10,123.599998,0.0250808984640921,0.0,-0.004911045849054366,-0.0011314045762308852,0.0012961438545666295,-0.005471524022139751,-0.0029041707236541437,-0.0029041707236541437,-0.0029041707236541437,-0.007228931726907636,-0.009218452905811629,-0.008741711304167014,-0.003065050740481084,0.00251437259701211,0.00251437259701211,0.00251437259701211,0.0060230912744335926,0.02072840104809319,0.019129279511290197,0.017702767007890526,0.017702767007890526,0.017702767007890526,0.017702767007890526,0.021318799074172806,0.012202088181131065,0.010877574487876986,0.014112250101220435,0.012367942087572843,0.012367942087572843,0.012367942087572843,0.014778283708252416
40,40,2019-02-11,123.599998,0.0250808984640921,0.0,0.0,-0.004911045849054366,-0.0011314045762308852,0.0012961438545666295,-0.005471524022139751,-0.0029041707236541437,-0.0029041707236541437,-0.0029041707236541437,-0.007228931726907636,-0.009218452905811629,-0.008741711304167014,-0.003065050740481084,0.00251437259701211,0.00251437259701211,0.00251437259701211,0.0060230912744335926,0.02072840104809319,0.019129279511290197,0.017702767007890526,0.017702767007890526,0.017702767007890526,0.017702767007890526,0.021318799074172806,0.012202088181131065,0.010877574487876986,0.014112250101220435,0.012367942087572843,0.012367942087572843,0.012367942087572843
41,41,2019-02-12,123.860001,0.0229290810356121,0.002103584176433381,0.002103584176433381,0.002103584176433381,-0.0028177924709587945,0.0009697995954387924,0.0034024545787028583,-0.0033794496570603186,-0.0008066957148007025,-0.0008066957148007025,-0.0008066957148007025,-0.005140554216867495,-0.007134260521042109,-0.006656516053308027,-0.0009679141562853446,0.004623245967854224,0.004623245967854224,0.004623245967854224,0.008139345530365086,0.022875589160974104,0.0212731037374101,0.01984359044488079,0.01984359044488079,0.01984359044488079,0.01984359044488079,0.02346722913899918,0.014331340477181717,0.013004040557881041,0.016245520583660612,0.014497543271276687,0.014497543271276687
42,42,2019-02-13,123.370003,0.0252087211183742,-0.003956063265331315,-0.0018608010009838543,-0.0018608010009838543,-0.0018608010009838543,-0.006762708371006422,-0.0029901002584467712,-0.0005670690121992214,-0.007322143605746301,-0.0047595676408483945,-0.0047595676408483945,-0.0047595676408483945,-0.009076281124498016,-0.011062100200400826,-0.010586245720005761,-0.004920148291978985,0.0006488928489828891,0.0006488928489828891,0.0006488928489828891,0.0041510824991772555,0.018829028617690247,0.017232882727843634,0.015809024680338204,0.015809024680338204,0.015809024680338204,0.015809024680338204,0.019418328030531957,0.010318581522245669,0.008996532485397815,0.012225189011122095,0.010484126807572323
43,43,2019-02-14,124.059998,0.0079800501044664,0.005592891166582821,0.0016147020699603918,0.003721682908117796,0.003721682908117796,0.003721682908117796,-0.0012076402963339785,0.002586067602813386,0.005022650599114428,-0.001770204391456509,0.0008067037819191725,0.0008067037819191725,0.0008067037819191725,-0.0035341526104418226,-0.005531078156312681,-0.005052562273597636,0.0006452250206833493,0.006245413202648846,0.006245413202648846,0.006245413202648846,0.009767190218401481,0.024527228492104286,0.02292215553200977,0.021490334001407978,0.021490334001407978,0.021490334001407978,0.021490334001407978,0.025119823792426547,0.01596918339227592,0.014639740279048092,0.017886454329335028
44,44,2019-02-15,124.800003,0.0056089501856822,0.005964896114217338,0.01159114829558695,0.007589229714280455,0.009708778474252115,0.009708778474252115,0.009708778474252115,0.004750052368972385,0.00856638934162585,0.011017506302373496,0.00418413263746486,0.006776411800390605,0.006776411800390605,0.006776411800390605,0.0024096626506024403,0.00040082565130263563,0.0008821958315470787,0.006613969835119357,0.012247562557810345,0.012247562557810345,0.012247562557810345,0.015790346607599384,0.030638426976246694,0.02902377992268948,0.02758341772540355,0.02758341772540355,0.02758341772540355,0.02758341772540355,0.031234557045973155,0.02202933402645707,0.020691960923169075
45,45,2019-02-16,126.699997,-0.010497190461654,0.015224310531466834,0.021280018076414955,0.02699192606812208,0.02292908103561213,0.025080898464092182,0.025080898464092182,0.025080898464092182,0.020046679172745184,0.023921117244563042,0.026409550771070055,0.019472143703509304,0.02210388852939568,0.02210388852939568,0.02210388852939568,0.017670658634538122,0.015631238476953878,0.01611993718630295,0.0219389734972018,0.02765833378491085,0.02765833378491085,0.02765833378491085,0.031255054279219804,0.04632918643419558,0.04468995749249629,0.04322766677384109,0.04322766677384109,0.04322766677384109,0.04322766677384109,0.0469343921732207,0.037589025979944096
46,46,2019-02-17,126.699997,-0.010497190461654,0.0,0.015224310531466834,0.021280018076414955,0.02699192606812208,0.02292908103561213,0.025080898464092182,0.025080898464092182,0.025080898464092182,0.020046679172745184,0.023921117244563042,0.026409550771070055,0.019472143703509304,0.02210388852939568,0.02210388852939568,0.02210388852939568,0.017670658634538122,0.015631238476953878,0.01611993718630295,0.0219389734972018,0.02765833378491085,0.02765833378491085,0.02765833378491085,0.031255054279219804,0.04632918643419558,0.04468995749249629,0.04322766677384109,0.04322766677384109,0.04322766677384109,0.04322766677384109,0.0469343921732207
47,47,2019-02-18,126.699997,-0.010497190461654,0.0,0.0,0.015224310531466834,0.021280018076414955,0.02699192606812208,0.02292908103561213,0.025080898464092182,0.025080898464092182,0.025080898464092182,0.020046679172745184,0.023921117244563042,0.026409550771070055,0.019472143703509304,0.02210388852939568,0.02210388852939568,0.02210388852939568,0.017670658634538122,0.015631238476953878,0.01611993718630295,0.0219389734972018,0.02765833378491085,0.02765833378491085,0.02765833378491085,0.031255054279219804,0.04632918643419558,0.04468995749249629,0.04322766677384109,0.04322766677384109,0.04322766677384109,0.04322766677384109
48,48,2019-02-19,126.699997,-0.0088397397515329,0.0,0.0,0.0,0.015224310531466834,0.021280018076414955,0.02699192606812208,0.02292908103561213,0.025080898464092182,0.025080898464092182,0.025080898464092182,0.020046679172745184,0.023921117244563042,0.026409550771070055,0.019472143703509304,0.02210388852939568,0.02210388852939568,0.02210388852939568,0.017670658634538122,0.015631238476953878,0.01611993718630295,0.0219389734972018,0.02765833378491085,0.02765833378491085,0.02765833378491085,0.031255054279219804,0.04632918643419558,0.04468995749249629,0.04322766677384109,0.04322766677384109,0.04322766677384109
49,49,2019-02-20,126.480003,-0.0141524427383195,-0.0017363378469535387,-0.0017363378469535387,-0.0017363378469535387,-0.0017363378469535387,0.013461538137943735,0.01950673092869148,0.02520872111837429,0.021152930557460592,0.02330101170389984,0.02330101170389984,0.02330101170389984,0.018275533518038272,0.022143244256396355,0.024627357021591665,0.017701995636482042,0.02032917086422371,0.02032917086422371,0.02032917086422371,0.01590363855421684,0.013867759519038047,0.01435560968232232,0.02016454218024176,0.025873971726222897,0.025873971726222897,0.025873971726222897,0.029464447098612668,0.04451240546741778,0.04287602278096978,0.041416271093032635,0.041416271093032635
50,50,2019-02-21,125.050003,-0.0084766491369056,-0.011306135089196612,-0.013022841665892008,-0.013022841665892008,-0.013022841665892008,-0.013022841665892008,0.00200320508005116,0.007980050104466476,0.013617572822787456,0.009607637577848938,0.011731432228663987,0.011731432228663987,0.011731432228663987,0.006762772778059579,0.01058675465632385,0.013042781707019065,0.006195719393270997,0.008793191422984825,0.008793191422984825,0.008793191422984825,0.004417694779116496,0.0024048336673347,0.002887168130769594,0.008630424053143534,0.014275302017395556,0.014275302017395556,0.014275302017395556,0.017825182990190657,0.03270300710886145,0.031085125586124057,0.029641878047967408
51,51,2019-02-22,125.5,-0.0288446454183266,0.0035985364990354794,-0.0077482841299426316,-0.009471168337912401,-0.009471168337912401,-0.009471168337912401,-0.009471168337912401,0.005608950185682257,0.01160730310506701,0.01726511265465401,0.01324074751137781,0.015372184714760276,0.015372184714760276,0.015372184714760276,0.010385645361771589,0.014223387978396444,0.016688253132076204,0.009816551414680944,0.012423370542298922,0.012423370542298922,0.012423370542298922,0.008032128514056224,0.006012024048096192,0.006496094209702499,0.012260017448136403,0.017925208711775387,0.017925208711775387,0.017925208711775387,0.02148786406081832,0.036419226572606385,0.034795523044158304
52,52,2019-02-23,125.370003,-0.0303900846201623,-0.0010358326693227333,0.002558976348045295,-0.008776090873432375,-0.010497190461654069,-0.010497190461654069,-0.010497190461654069,-0.010497190461654069,0.00456730758251659,0.010559447211985316,0.01621139621760405,0.012191199643216539,0.01432042903431113,0.01432042903431113,0.01432042903431113,0.009339054901691133,0.013172822259137237,0.01563513422496534,0.008770550440702797,0.011374669339905373,0.011374669339905373,0.011374669339905373,0.006987975903614434,0.004969963927855687,0.005453532673774358,0.011211485452214424,0.01687080852566457,0.01687080852566457,0.01687080852566457,0.020429773559907428,0.03534566967860828
